<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220415,13:00:00,1.0930900,1.0934500,1.0913400,1.0930900,124047
20220415,14:00:00,1.0930300,1.0937100,1.0912600,1.0927800,102159
20220415,15:00:00,1.0928600,1.0934100,1.0911800,1.0923100,240219
20220415,16:00:00,1.0920800,1.0928900,1.0890800,1.0919800,133358
20220415,17:00:00,1.0918300,1.0925400,1.0911600,1.0919500,56473
20220415,18:00:00,1.0919600,1.0928700,1.0889600,1.0922000,32410
20220415,19:00:00,1.0920900,1.0926200,1.0888400,1.0908000,55414
20220415,20:00:00,1.0910300,1.0921300,1.0899700,1.0912500,33632
20220415,21:00:00,1.0906500,1.0921000,1.0890300,1.0906900,38342
20220415,22:00:00,1.0905400,1.0918000,1.0890900,1.0899200,119342
20220415,23:00:00,1.0908500,1.0930500,1.0886000,1.0919600,37880
20220416,00:00:00,1.0920200,1.0932700,1.0898800,1.0912000,13133
20220416,01:00:00,1.0927800,1.0935500,1.0927500,1.0935500,18
20220418,00:00:00,1.0929600,1.0936400,1.0927500,1.0936400,10
20220418,01:00:00,1.0905800,1.0916000,1.0889100,1.0914900,1367
20220418,02:00:00,1.0904000,1.0932400,1.0902200,1.0922000,20410
20220418,03:00:00,1.0921600,1.0940300,1.0917500,1.0939100,41822
20220418,04:00:00,1.0938400,1.0943900,1.0932700,1.0937300,58582
20220418,05:00:00,1.0937300,1.0940500,1.0930600,1.0938000,61707
20220418,06:00:00,1.0938700,1.0941900,1.0931000,1.0935500,47571
20220418,07:00:00,1.0935600,1.0947500,1.0930700,1.0933600,41302
20220418,08:00:00,1.0933600,1.0938700,1.0924400,1.0931800,35775
20220418,09:00:00,1.0931800,1.0934700,1.0923500,1.0926900,46852
20220418,10:00:00,1.0927800,1.0937200,1.0923600,1.0936600,54396
20220418,11:00:00,1.0936900,1.0941000,1.0926000,1.0939900,57719
20220418,12:00:00,1.0939000,1.0940100,1.0930200,1.0934100,46995
20220418,13:00:00,1.0935200,1.0940300,1.0931300,1.0935400,49204
20220418,14:00:00,1.0935000,1.0937500,1.0923900,1.0931400,37575
20220418,15:00:00,1.0929500,1.0942200,1.0922500,1.0940900,40865
20220418,16:00:00,1.0940400,1.0949500,1.0936800,1.0943000,51842
20220418,17:00:00,1.0943000,1.0949600,1.0937300,1.0946100,75446
20220418,18:00:00,1.0946400,1.0950300,1.0929200,1.0932400,72635
20220418,19:00:00,1.0932400,1.0938700,1.0925800,1.0937700,64316
20220418,20:00:00,1.0936200,1.0941100,1.0931000,1.0938700,57809
20220418,21:00:00,1.0938700,1.0939900,1.0930000,1.0934500,44043
20220418,22:00:00,1.0935300,1.0936700,1.0923600,1.0924400,49837
20220418,23:00:00,1.0926700,1.0931300,1.0883300,1.0921800,30300
20220419,00:00:00,1.0921800,1.0926000,1.0870000,1.0916800,12717
20220419,01:00:00,1.0915800,1.0923300,1.0890000,1.0919000,10531
20220419,02:00:00,1.0919000,1.0923900,1.0913500,1.0923700,21328
20220419,03:00:00,1.0923000,1.0926000,1.0915800,1.0923000,32809
20220419,04:00:00,1.0923900,1.0939800,1.0914700,1.0934100,70727
20220419,05:00:00,1.0935600,1.0937900,1.0921900,1.0929800,73566
20220419,06:00:00,1.0928900,1.0937200,1.0923800,1.0935700,61537
20220419,07:00:00,1.0935600,1.0938400,1.0926300,1.0934000,63395
20220419,08:00:00,1.0934000,1.0944700,1.0929300,1.0939000,47307
