<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220125,16:00:00,297.7000000,298.2000000,294.0000000,294.9000000,8331950
20220125,17:00:00,294.9700000,296.2900000,292.0000000,295.6300000,9304220
20220125,18:00:00,295.6900000,296.1200000,292.0000000,293.1900000,9027440
20220125,19:00:00,293.2000000,294.8400000,289.6200000,294.3400000,14116410
20220125,20:00:00,295.1400000,296.9600000,294.1500000,296.3400000,3845520
20220125,21:00:00,296.3500000,297.4700000,295.5400000,296.4200000,2137150
20220125,22:00:00,296.5300000,305.0000000,296.0000000,304.2000000,9211990
20220125,23:00:00,304.2000000,304.3600000,300.3000000,303.0000000,6085690
20220126,00:00:00,303.0000000,303.3800000,301.6000000,302.9600000,2614630
20220126,08:00:00,302.9000000,303.2800000,300.1100000,301.6000000,2845150
20220126,09:00:00,301.6000000,301.6500000,298.0600000,301.1400000,2382380
20220126,10:00:00,301.1400000,302.4000000,299.3200000,300.7600000,2983360
20220126,11:00:00,300.7500000,301.1900000,293.7000000,295.1800000,14022090
20220126,12:00:00,295.1800000,299.6500000,294.8400000,297.5100000,11498370
20220126,13:00:00,297.6200000,302.0000000,297.5600000,300.3200000,8307590
20220126,14:00:00,300.3900000,303.1300000,297.5100000,302.2100000,8773420
20220126,15:00:00,302.2400000,305.0600000,301.7400000,303.6800000,7876290
20220126,16:00:00,303.6400000,304.9400000,303.1200000,304.3400000,5144460
20220126,17:00:00,304.3500000,307.7000000,303.5800000,306.8300000,11810160
20220126,18:00:00,306.7400000,307.3500000,302.7500000,305.9400000,10825090
20220126,19:00:00,305.9200000,306.1700000,300.7000000,302.4200000,11899400
20220126,20:00:00,304.4900000,305.4300000,301.0100000,303.3800000,8235090
20220126,21:00:00,303.3800000,304.8600000,300.5000000,302.6900000,4953290
20220126,22:00:00,302.8800000,304.7500000,301.3100000,303.3000000,3354480
20220126,23:00:00,303.1700000,306.3700000,301.5000000,302.0000000,4972010
20220127,00:00:00,302.0700000,302.0700000,298.2000000,299.6000000,5178240
20220127,08:00:00,296.8500000,297.9400000,294.0000000,297.8000000,5573070
20220127,09:00:00,297.8000000,299.4400000,297.0000000,297.5000000,2759910
20220127,10:00:00,297.5900000,298.9600000,295.5800000,296.7100000,2365810
20220127,11:00:00,296.7100000,302.1000000,296.6100000,300.6300000,8624200
20220127,12:00:00,300.6300000,313.9000000,300.1100000,310.4700000,37567820
20220127,13:00:00,310.4700000,315.0000000,310.1000000,314.6400000,17417800
20220127,14:00:00,314.7700000,318.8000000,314.2200000,318.3300000,18851950
20220127,15:00:00,318.3300000,319.2000000,315.6000000,317.6000000,13822510
20220127,16:00:00,317.7000000,324.4000000,315.9400000,321.7500000,20637030
20220127,17:00:00,321.6900000,330.0000000,321.1300000,325.9800000,37333550
20220127,18:00:00,325.8300000,327.1000000,322.2000000,323.7900000,20420480
20220127,19:00:00,323.6500000,324.7600000,320.5900000,323.0200000,12144680
20220127,20:00:00,323.3500000,327.0000000,323.2300000,324.7000000,6841960
20220127,21:00:00,324.6000000,324.7000000,321.5100000,322.2900000,3844520
20220127,22:00:00,322.2900000,323.2800000,320.1500000,323.1600000,2831980
20220127,23:00:00,323.1400000,325.0800000,321.7600000,323.1800000,2707450
20220128,00:00:00,323.2800000,325.3400000,323.0100000,325.2500000,2263450
20220128,08:00:00,325.5100000,329.9400000,325.5100000,327.9700000,6284570
20220128,09:00:00,327.9700000,334.9000000,327.5500000,332.6300000,9301280
20220128,10:00:00,332.5300000,332.7400000,326.0500000,329.8500000,7743050
20220128,11:00:00,329.8400000,332.6000000,322.0500000,324.8700000,18454270
20220128,12:00:00,324.9900000,327.8500000,322.2500000,324.7400000,12226360
20220128,13:00:00,324.5800000,331.5800000,323.2500000,328.6900000,13665070
20220128,14:00:00,328.6900000,331.1600000,327.1700000,330.1400000,7760370
20220128,15:00:00,330.1200000,331.4600000,328.7200000,330.8800000,5242440
20220128,16:00:00,330.9900000,331.1900000,328.4000000,329.1700000,6145910
20220128,17:00:00,329.1900000,330.8100000,329.0400000,330.0200000,6533270
20220128,18:00:00,330.0100000,331.8600000,329.5200000,330.6400000,6245090
20220128,19:00:00,330.6200000,330.6500000,328.2600000,328.8800000,8300990
20220128,20:00:00,329.2500000,330.1900000,328.3000000,329.6700000,2944120
20220128,21:00:00,329.7500000,329.9200000,328.8200000,328.9800000,866450
20220128,22:00:00,328.9600000,329.7100000,328.7700000,329.4000000,765600
20220128,23:00:00,329.4400000,329.5900000,327.7700000,328.4100000,1969440
20220129,00:00:00,328.5700000,329.9500000,328.4400000,329.5800000,1718380
20220131,08:00:00,330.9200000,333.9600000,330.5200000,331.6800000,5533360
20220131,09:00:00,331.6600000,333.0500000,331.5100000,332.6300000,1341230
20220131,10:00:00,332.6400000,333.8700000,332.0100000,333.1600000,2572430
20220131,11:00:00,333.1600000,336.4100000,332.6600000,335.5300000,10780670
20220131,12:00:00,335.5100000,335.6900000,331.7000000,334.3100000,8212190
20220131,13:00:00,334.2200000,335.4000000,333.1100000,334.6100000,4918560
20220131,14:00:00,334.6600000,334.7200000,332.6900000,333.8900000,4860920
20220131,15:00:00,333.8800000,333.9100000,331.1100000,332.4500000,4317160
20220131,16:00:00,332.4900000,334.6800000,331.8000000,334.6000000,4598510
20220131,17:00:00,334.6000000,334.8100000,333.6700000,334.2400000,2953460
20220131,18:00:00,334.2300000,334.5700000,332.5700000,333.1400000,4117810
20220131,19:00:00,333.1300000,333.1300000,331.1000000,331.1000000,8238670
20220131,20:00:00,332.3900000,334.0000000,331.7400000,333.2700000,3256830
20220131,21:00:00,333.2400000,333.6400000,332.9000000,333.3300000,784240
20220131,22:00:00,333.5000000,334.2000000,333.2000000,333.7700000,1240320
20220131,23:00:00,333.7700000,333.7900000,333.5000000,333.7300000,660490
20220201,00:00:00,333.7200000,334.8000000,333.0100000,334.8000000,1516970
20220201,08:00:00,334.9400000,336.6300000,333.5400000,335.2100000,3290430
20220201,09:00:00,335.2900000,335.9700000,334.0000000,335.0300000,2000140
20220201,10:00:00,335.0000000,335.3800000,332.2200000,334.4300000,2412640
20220201,11:00:00,334.3700000,335.4000000,328.0500000,331.1500000,10416950
20220201,12:00:00,331.1600000,334.4200000,329.6500000,332.4200000,7172950
20220201,13:00:00,332.4300000,333.3000000,331.1700000,332.7100000,3465180
20220201,14:00:00,332.6900000,333.4000000,332.0000000,333.0000000,2601790
20220201,15:00:00,333.0000000,333.7800000,331.9500000,332.8700000,3442670
20220201,16:00:00,332.8800000,333.0000000,329.2000000,329.3200000,4845800
20220201,17:00:00,329.3700000,331.2500000,329.1200000,330.3900000,4228100
20220201,18:00:00,330.3900000,330.9800000,328.2300000,329.4500000,3949580
20220201,19:00:00,329.3900000,330.5700000,328.4700000,329.8000000,7872760
20220201,20:00:00,329.0800000,331.2200000,329.0000000,329.6000000,2377820
20220201,21:00:00,329.5600000,329.5600000,325.3000000,327.0300000,4929560
20220201,22:00:00,327.0300000,328.2000000,326.3000000,327.6000000,1326250
20220201,23:00:00,327.6000000,328.0400000,326.5000000,326.6000000,859050
20220202,00:00:00,326.7300000,330.9500000,326.5000000,330.9500000,2806530
20220202,08:00:00,332.3900000,332.8600000,329.3200000,329.7600000,2080900
20220202,09:00:00,329.7600000,331.6500000,329.1900000,331.6000000,1343210
20220202,10:00:00,331.5100000,332.7000000,331.0000000,332.2400000,1822670
20220202,11:00:00,332.2400000,333.2000000,328.5400000,330.3900000,6239900
20220202,12:00:00,330.2400000,331.7000000,327.6400000,330.0800000,5742480
20220202,13:00:00,330.0000000,330.3000000,327.2600000,327.3500000,2780130
20220202,14:00:00,327.3300000,329.2700000,325.7000000,328.9900000,8156560
